Wort;Positive;Negative;Zorn;Erwartung;Ekel;Furcht;Freude;Traurigkeit;Überraschung;Vertrauen
spekulativ;0;0;0;1;0;0;0;0;0;0
spezialisieren;1;0;0;1;0;0;1;0;0;1
spielerisch;1;0;1;0;0;0;1;0;1;1
spotten;0;1;1;0;1;0;0;0;0;0
sprengen;0;1;1;0;0;1;0;0;1;0
springen;1;0;0;0;0;0;1;0;0;0
spucken;0;0;0;0;1;0;0;0;0;0
spukt;0;1;0;0;0;1;0;1;0;0
spät;0;1;0;0;0;0;0;1;0;0
stabil;1;0;0;0;0;0;0;0;0;1
staffeln;0;0;0;0;0;0;0;0;1;0
stagnierend;0;1;0;0;0;0;0;1;0;0
standhaft;1;0;0;0;0;0;0;0;0;1
standhalten;1;0;0;1;0;1;0;0;0;0
starten;1;0;0;1;0;0;0;0;0;0
statistisch;0;0;0;0;0;0;0;0;0;1
stechen;0;1;1;0;0;1;0;1;1;0
stehlen;0;1;1;0;1;1;0;1;0;0
steigend;1;0;0;1;0;0;1;0;0;0
sterben;0;1;1;0;1;1;0;1;0;0
steril;0;1;0;0;0;0;0;1;0;0
sternenklar;1;0;0;1;0;0;1;0;0;0
stetig;0;0;0;0;0;0;0;0;1;1
still stehen;0;1;1;0;0;0;0;0;0;0
stillgelegt;0;1;1;0;0;0;0;0;0;0
stinken;0;1;0;0;1;0;0;0;0;0
stinkend;0;1;0;0;1;0;0;0;0;0
stolz;1;0;0;1;0;0;1;0;0;1
stornieren;0;1;0;0;0;0;0;1;0;0
strafbar;0;1;0;0;0;1;0;1;0;0
strafend;0;1;1;0;0;1;0;1;0;0
strafrechtlich verfolgen;0;1;1;0;0;1;0;1;0;0
strahlend;1;0;0;1;0;0;1;0;0;0
streben;1;0;0;1;0;0;1;0;0;0
streiten;0;1;1;0;0;0;0;0;0;0
streng;0;1;0;0;0;1;0;1;0;0
strittig;0;1;1;0;1;1;0;0;0;0
strukturell;0;0;0;0;0;0;0;0;0;1
ständig;0;0;0;0;0;0;0;0;0;1
störend;0;1;1;0;0;0;0;1;0;0
stürmend;0;0;1;0;0;0;0;0;0;0
stürmisch;0;1;1;0;0;1;0;0;0;0
stürzen;0;1;0;0;0;1;0;0;1;0
subversiv;0;1;1;0;0;0;0;0;1;0
suchen;0;0;0;1;0;0;0;0;0;0
summen;1;0;0;1;0;1;0;0;0;0
sumpfig;0;1;0;0;1;1;0;0;0;0
sympathisch;1;0;0;0;0;1;1;1;0;1
sympathisieren;0;0;0;0;0;0;0;1;0;0
synchronisieren;1;0;0;1;0;0;1;0;1;1
synergistisch;1;0;0;0;0;0;0;0;0;1
sündhaft;0;1;1;0;1;1;0;1;0;0
sündigen;0;1;0;0;1;0;0;0;0;0
tabellarisch;0;0;0;1;0;0;0;0;0;0
tanzen;1;0;0;0;0;0;1;0;0;1
tastbar;0;0;0;0;0;0;0;0;1;0
tauchen;1;0;0;1;0;1;1;0;1;1
tawny;0;0;0;0;1;0;0;0;0;0
teilhaben;1;0;0;0;0;0;0;0;0;1
terrorisieren;0;1;1;0;0;1;0;1;0;0
teuflisch;0;1;1;0;1;1;0;1;0;0
theokratisch;0;1;1;0;0;1;0;1;0;1
theologische;0;0;0;0;0;0;0;0;0;1
therapeutisch;1;0;0;0;0;0;1;0;0;1
tief empfunden;1;0;0;0;0;0;1;1;0;1
tolerieren;0;1;1;0;0;0;0;1;0;0
tollwütig;0;1;1;1;1;1;0;1;0;0
tot geboren;0;1;0;0;0;0;0;1;0;0
tragen;0;1;0;0;0;0;0;0;0;1
trainieren;1;0;0;1;0;0;0;0;0;0
trashig;0;1;0;0;1;0;0;0;0;0
trauern;0;1;0;0;0;1;0;1;0;0
traumatisch;0;1;1;0;0;1;0;1;0;0
traurig;0;1;1;0;0;1;0;1;0;0
treibend;0;1;0;1;0;1;0;1;0;0
trennen;0;1;1;0;1;0;0;1;0;0
treten;0;0;1;0;0;0;0;0;0;0
treu;1;0;0;0;0;1;1;0;1;1
treulos;0;1;0;0;0;0;0;1;0;0
triumphierend;1;0;0;1;0;0;1;0;0;1
trocken;0;1;0;0;0;0;0;1;0;0
trostlos;0;1;0;0;0;0;0;1;0;0
trotzen;0;1;1;0;0;1;0;1;1;0
trotzig;0;1;1;0;0;0;0;0;0;0
träge;0;1;0;0;0;0;0;1;0;0
trübe;0;1;0;0;1;0;0;1;0;0
trüben;0;1;0;0;1;0;0;1;0;0
trügerisch;0;1;1;0;0;0;0;0;0;0
tugendhaft;1;0;0;0;0;0;1;0;0;1
tummeln;1;0;0;0;0;0;1;0;0;0
turbulent;0;1;0;0;0;1;0;0;0;0
tyrannisch;0;1;1;0;1;1;0;0;0;0
täuschen;0;1;1;0;1;0;0;1;0;0
tödlich;0;1;1;0;1;1;0;1;0;0
töten;0;1;0;0;0;1;0;1;0;0
tötlich;0;1;1;0;1;1;0;1;0;0
tückisch;0;1;1;0;1;1;0;0;0;0
umgeben;1;1;0;1;0;0;0;0;0;0
umgekommen;0;1;0;0;0;0;0;1;0;0
umkommen;0;1;0;0;0;1;0;1;0;0
umsetzbar;0;1;1;0;1;0;0;0;0;0
umsichtig;1;0;0;0;0;0;0;0;0;1
umstritten;0;1;1;0;0;0;0;0;0;0
unangemessen;0;1;1;0;1;0;0;1;0;0
unangenehm;0;1;1;0;1;0;0;1;0;0
unansehnlich;0;1;0;0;1;0;0;0;0;0
unanständig;0;1;0;0;1;0;0;0;0;0
unattraktiv;0;1;0;0;1;0;0;1;0;0
unaufrichtig;0;1;0;0;1;0;0;0;0;0
unauslöschlich;1;0;0;0;0;0;0;0;0;1
unbedeutend;0;1;1;0;0;0;0;1;0;0
unbekannte;0;1;0;1;0;1;0;0;0;0
unberechenbar;0;1;0;1;1;0;0;1;1;1
unbesonnen;0;1;0;0;1;0;0;0;0;0
unbestreitbar;1;0;0;0;0;0;0;0;0;1
unbestritten;1;0;0;0;0;0;0;0;0;1
unbestätigt;0;0;0;0;0;0;0;1;0;0
unbeweglich;1;1;0;0;0;0;0;0;0;1
unbezahlt;0;1;1;0;0;0;0;1;0;0
unbezähmbar;1;0;0;0;0;1;0;0;0;0
undankbar;0;1;1;0;1;0;0;0;0;0
undenkbar;0;1;1;0;1;1;0;0;0;0
undurchdringlich;0;0;0;0;0;0;0;0;0;1
undurchlässig;0;0;1;0;0;1;0;0;0;0
unehrlich;0;1;1;0;1;0;0;1;0;0
unentdeckt;0;0;0;0;0;0;0;0;1;0
unentschieden;0;1;0;1;0;1;0;0;0;0
unentschuldbar;0;1;1;0;1;0;0;1;0;0
unerfreulich;0;1;1;0;1;0;0;0;0;0
unerfüllt;0;1;1;1;0;0;0;1;1;0
unerklärlich;0;1;0;0;0;0;0;0;1;0
unerklärt;0;1;0;1;0;0;0;1;0;0
unerlaubt;0;1;1;0;1;1;0;0;0;0
unerreichbar;0;1;1;0;0;0;0;1;0;0
unerschütterlich;1;0;0;0;0;0;0;0;0;1
unerträglich;0;1;0;0;1;0;0;1;0;0
unerwartet;1;1;0;1;0;1;1;0;1;0
unerwartete;0;0;0;0;0;0;0;0;1;0
unerwidert;0;1;0;0;0;0;0;1;0;0
unerwünscht;0;1;1;0;1;1;0;1;0;0
unfair;0;1;1;0;1;0;0;1;0;0
unfreundlich;0;1;1;0;1;1;0;1;0;0
unfruchtbar;0;1;0;0;0;0;0;1;0;0
unfähig;0;1;0;0;0;0;0;1;0;0
ungebildet;0;1;0;0;0;0;0;1;0;0
ungebrochen;1;0;0;0;0;0;0;0;0;1
ungeduldig;0;1;0;1;0;0;0;0;0;0
ungeheuerlich;0;1;1;0;1;0;0;0;0;0
ungehorsam;0;1;1;0;1;0;0;0;0;0
ungelöst;0;0;0;1;0;0;0;0;0;0
ungenügend;0;1;0;0;1;0;0;0;0;0
ungeprüft;0;0;0;1;0;0;0;0;0;0
ungerecht;0;1;1;0;0;0;0;0;0;0
ungeschickt;0;1;1;0;1;0;0;0;0;0
ungeschlagen;1;1;0;1;0;0;1;1;1;0
ungesetzlich;0;1;1;0;1;1;0;1;0;0
ungestüm;1;1;1;1;0;0;1;0;0;0
ungesund;0;1;0;0;1;1;0;1;0;0
ungewaschen;0;1;0;0;1;0;0;0;0;0
ungezwungen;1;0;0;0;0;0;1;0;0;0
ungezügelt;1;1;1;1;0;1;0;0;1;0
unglaublich witzig;1;0;0;0;0;0;1;0;1;0
ungleich;0;1;1;0;1;1;0;1;0;0
ungläubig;0;1;1;0;1;1;0;0;0;0
unglücklich;0;1;1;0;1;1;0;1;0;0
ungültig;0;0;0;0;0;0;0;1;0;0
ungünstig;0;1;1;0;1;0;0;1;0;0
unhaltbar;0;1;0;0;0;1;0;0;0;0
unheilbar;0;1;1;0;1;1;0;1;0;0
unheilig;0;1;0;0;0;1;0;0;0;0
unheimlich;0;1;1;0;1;1;0;0;1;0
unhöflich;0;1;0;0;1;0;0;0;0;0
uninspiriert;0;1;0;0;0;0;0;1;0;0
uninteressant;0;1;0;0;0;0;0;1;0;0
uninteressiert;0;1;0;0;0;0;0;1;0;0
unklug;0;1;0;0;0;0;0;1;0;0
unkontrollierbar;0;1;1;1;0;0;0;0;1;0
unmenschlich;0;1;1;0;1;1;0;1;0;0
unmittelbar bevorstehend;0;0;0;1;0;1;0;0;0;0
unmoralisch;0;1;1;0;1;1;0;1;0;0
unmöglich;0;1;0;0;0;0;0;1;0;0
unnachahmlich;1;0;0;0;0;0;0;0;0;1
unnatürlich;0;1;0;0;1;1;0;0;0;0
unparteiisch;1;0;0;0;0;0;0;0;0;1
unpassend;0;1;1;0;0;0;0;0;0;0
unpopulär;0;1;0;0;1;0;0;1;0;0
unreif;0;1;0;1;0;0;0;0;0;0
unrein;0;1;0;0;1;0;0;0;0;0
unruhig;0;1;0;0;1;1;0;0;0;0
unsagbar;0;1;0;0;0;1;0;0;0;0
unschuldig;1;0;0;0;0;0;0;0;0;1
unseriös;0;1;1;0;0;0;0;0;0;0
unsicher;0;1;1;0;1;1;0;1;1;0
unsozial;0;1;1;0;1;1;0;1;0;0
unsterblich;1;0;0;1;0;0;1;1;0;1
unsympathisch;0;1;1;0;0;0;0;0;0;0
untauglich;0;1;1;0;1;0;0;0;0;0
unteilbar;0;0;0;0;0;0;0;0;0;1
unter;0;1;1;0;0;1;0;1;0;0
unter Drogen gesetzt;0;0;0;0;0;0;0;1;0;0
unterbezahlt;0;1;1;0;0;0;0;1;0;0
unterbrechen;0;1;1;0;0;0;0;0;1;0
unterbrochen;0;1;0;0;0;0;0;1;0;0
unterdrücken;0;1;1;0;1;1;0;1;0;0
untergeordnet;0;1;0;0;0;1;0;0;0;0
untergraben;0;1;0;0;1;1;0;1;0;0
unterhaltsam;1;0;0;1;0;0;1;0;0;0
unterlassen;0;1;1;0;1;0;0;0;0;0
unterrichtet;0;0;0;0;0;0;0;0;0;1
unterschreiben;1;0;0;0;0;0;0;0;0;1
unterschätzen;0;0;0;0;0;0;0;0;1;0
unterstützend;1;0;0;0;0;0;0;0;0;1
unterworfen;0;1;0;0;0;0;0;1;0;0
untrennbar;1;0;0;0;0;0;1;0;0;1
untreu;0;1;0;0;1;0;0;0;0;0
unvergesslich;1;0;0;0;0;0;1;0;1;1
unversöhnlich;0;1;1;0;0;1;0;1;0;0
unveröffentlicht;0;1;0;1;0;0;0;1;0;0
unvorhergesehen;0;0;0;0;0;0;0;0;1;0
unvorstellbar;1;1;0;0;0;0;0;0;1;0
unwichtig;0;1;0;0;0;0;0;1;0;0
unwiderlegbar;1;0;0;0;0;0;0;0;0;1
unwirtlich;0;1;0;0;0;0;0;1;0;0
unwürdig;0;1;0;0;1;0;0;0;0;0
unzerstörbar;1;0;0;0;0;0;0;0;0;1
unzufrieden;0;1;1;0;1;1;0;1;0;0
unzulässig;0;1;1;0;1;0;0;0;0;0
unzureichend;0;1;0;0;0;0;0;1;0;0
unzuverlässig;0;1;0;0;0;0;0;0;0;1
unzweifelhaft;0;0;0;1;1;0;0;0;0;0
unüberschaubar;0;1;0;0;1;0;0;0;0;0
unübertroffen;1;0;0;1;0;1;1;0;0;1
unüberwindbar;0;1;0;0;0;1;0;1;0;0
urig;1;0;0;0;0;0;1;0;0;1
usurpieren;0;1;1;0;0;0;0;0;0;0
usurpiert;0;1;1;0;0;1;0;0;0;0
utopisch;1;0;0;1;0;0;1;0;0;1
veer;0;0;0;0;0;1;0;0;1;0
vegetativ;0;1;0;0;1;0;0;1;0;0
vehement;0;1;1;0;0;1;0;0;0;0
verabscheuen;0;1;1;0;1;1;0;0;0;0
verantwortlich;1;0;0;0;0;0;0;0;0;1
verbannen;0;1;1;0;1;1;0;1;0;0
verbannt;0;1;1;0;0;1;0;1;0;0
verbessern;1;0;0;1;0;0;1;0;0;1
verbieten;0;1;0;0;0;0;0;1;0;0
verbindend;0;0;0;0;0;0;0;0;0;1
verbindlich;1;0;1;1;1;1;1;0;1;1
verborgen;0;1;0;1;0;1;0;0;1;0
verboten;0;1;1;0;1;1;0;0;0;0
verbrannt;0;1;0;0;1;0;0;0;0;0
verbunden;0;0;0;0;0;0;0;0;0;1
verbürgen;1;0;0;0;0;0;0;0;0;1
verderblich;0;1;1;0;0;1;0;1;0;0
verdienen;1;0;1;1;0;0;0;0;0;1
verdienstvoll;1;0;0;0;0;0;1;0;0;1
verdorben;0;1;1;1;1;1;0;1;0;0
verdorren;0;1;0;0;0;0;0;1;0;0
verdrängen;0;1;1;0;0;0;0;1;0;0
verdunkeln;0;1;0;0;0;1;0;1;0;0
verdächtig;0;1;1;1;0;0;0;0;0;0
verehren;1;0;0;1;0;0;1;0;0;1
vereinfachen;1;0;0;1;0;0;1;0;1;1
vereinigt;1;0;0;0;0;0;0;0;0;1
vereitelt;0;1;0;0;1;0;0;1;0;0
verewigen;0;0;0;1;0;0;0;0;0;0
verfallen;0;1;0;0;1;0;0;1;0;0
verflucht;0;1;1;0;0;1;0;1;0;0
verfolgen;0;1;1;0;0;1;0;0;0;0
verformen;0;1;0;0;1;0;0;0;0;0
verfrüht;0;0;0;0;0;0;0;0;1;0
verfälschen;0;1;0;0;1;0;0;0;0;0
verfärbt;0;1;0;0;1;0;0;1;0;0
verführerisch;0;0;0;1;0;0;0;0;0;0
vergeben;1;0;0;1;0;0;1;0;1;1
vergeblich;0;1;0;0;1;0;0;1;0;0
vergewaltigen;0;1;1;0;1;1;0;1;0;0
vergiftet;0;1;1;0;1;1;0;1;0;0
verhandeln;1;0;0;0;0;0;0;0;0;1
verheerend;0;1;1;0;1;1;0;1;0;1
verheißungsvoll;1;0;0;1;0;0;1;0;0;0
verherrlichen;1;0;0;1;0;0;1;0;1;1
verhindern;0;0;0;0;0;1;0;0;0;0
verifiziert;1;0;0;0;0;0;0;0;0;1
verklagen;0;1;1;0;0;0;0;1;0;0
verkosten;1;0;0;1;1;0;1;1;0;1
verkrüppelt;0;1;0;0;0;0;0;1;0;0
verlassen;0;1;1;0;0;1;0;1;1;0
verlassene;0;1;1;0;0;0;0;1;0;0
verlegen;0;1;1;0;1;0;0;0;0;0
verletzen;0;1;1;0;0;1;0;1;0;0
verletzend;0;1;1;0;1;1;0;1;0;0
verletzt;0;1;1;0;0;1;0;1;0;0
verleumden;0;1;1;0;1;0;0;0;0;0
verleumderisch;0;1;1;0;0;0;0;0;0;0
verleumdet;0;1;1;0;0;0;0;0;0;0
verlieren;0;1;1;0;1;1;0;1;1;0
verlobt;1;0;0;1;0;0;1;0;0;1
verlockend;1;1;0;1;0;0;1;0;1;0
verlosen;0;0;0;1;0;0;0;0;1;0
verlängern;0;1;0;0;1;0;0;0;0;0
vermeiden;0;1;1;0;0;1;0;1;0;0
vermeidend;0;0;0;0;0;1;0;0;0;0
vermeintlich;0;0;0;0;0;0;0;0;0;1
vermitteln;1;0;0;1;0;0;0;0;0;1
vernachlässigt;0;1;1;0;1;0;0;1;0;0
vernichten;0;1;1;0;0;1;0;1;0;0
vernichtet;0;1;1;0;0;1;0;1;0;0
vernünftig;1;0;0;0;0;0;0;0;0;1
verraten;0;1;1;0;1;0;0;1;1;0
verringern;0;1;0;1;0;0;0;1;0;0
verrotten;0;1;0;0;1;1;0;1;0;0
verrottet;0;1;0;0;1;0;0;0;0;0
verrückt;0;1;1;0;1;1;0;1;1;0
verrücktmachen;0;1;1;0;0;1;0;0;0;0
verschlechtern;0;1;0;0;0;1;0;1;0;0
verschlechtert;0;1;0;0;1;0;0;1;0;0
verschlimmernd;0;1;1;0;0;0;0;1;0;0
verschlingen;0;0;0;1;0;0;0;0;0;0
verschmutzen;0;1;0;0;1;0;0;0;0;0
verschmutzt;0;1;0;0;1;0;0;0;0;0
verschroben;0;1;1;0;0;0;0;0;0;0
verschwenderisch;0;1;1;0;1;0;0;1;0;0
verschwendet;0;1;1;0;1;0;0;0;0;0
verschwunden;0;1;0;0;0;1;0;1;1;0
verschwören sich;0;1;0;0;0;1;0;0;0;0
verschärft;0;1;1;0;0;0;0;0;0;0
verschönern;1;0;0;0;0;0;1;0;0;0
versehentlich;0;1;0;0;0;1;0;0;1;0
versetzt;0;0;1;0;0;1;0;1;0;0
versichern;1;0;0;0;0;0;0;0;0;1
versklavt;0;1;1;0;1;1;0;1;0;0
versohlen;0;1;1;0;0;1;0;1;0;0
versohlt;0;0;1;0;0;0;0;0;0;0
versprechen;1;0;0;0;0;0;1;0;0;1
verstohlen;0;1;0;1;0;1;0;0;1;0
verstrickt;0;1;1;0;1;1;0;1;0;0
verstört;0;1;0;0;0;0;0;1;0;0
verstümmelt;0;1;0;0;1;0;0;0;0;0
versöhnlich;1;0;0;0;0;0;0;0;0;1
verteidigen;1;0;0;0;0;1;0;0;0;0
verteidigt;1;0;0;0;0;0;0;0;0;1
vertraulich;0;1;1;0;1;1;0;0;0;1
vertrottelt;0;0;0;0;0;0;0;0;0;1
verunglimpfen;0;1;1;0;1;0;0;1;0;0
verunreinigen;0;1;0;0;1;0;0;0;0;0
verunsichert;0;1;1;0;1;1;0;0;0;0
verurteilen;0;1;1;0;0;0;0;0;0;0
verurteilt;0;1;0;0;0;1;0;1;0;0
vervollständigen;1;0;0;1;0;0;1;0;0;0
verwalten;1;0;0;0;0;0;0;0;0;1
verweigern;0;1;1;0;0;0;0;0;0;0
verweigert;0;1;0;0;0;0;0;1;0;0
verweilen;0;0;0;1;0;0;0;0;0;0
verwelkt;0;1;0;0;1;0;0;0;0;0
verwirrt;0;1;0;0;0;1;0;0;1;0
verwurzelt;1;0;0;0;0;0;0;0;0;1
verwöhnen;0;1;0;0;1;0;0;0;0;0
verwüsten;0;1;1;0;0;1;0;1;0;0
verzaubern;1;0;0;1;0;0;1;0;1;0
verzaubert;1;0;0;0;0;0;1;0;0;1
verzerrt;0;1;1;1;1;0;0;0;0;0
verzichten;0;1;1;0;0;0;0;0;0;0
verzweifelt;0;1;0;0;0;1;0;1;0;0
verzögern;0;1;1;0;1;1;0;1;0;0
verzückt;1;0;0;0;0;0;1;0;1;1
verächtlich;0;1;1;0;1;0;0;1;0;0
veränderbar;0;0;0;1;0;0;0;0;1;0
veränderlich;1;0;0;1;0;0;0;0;0;0
verärgert;0;1;1;0;1;0;0;1;0;0
vesikulär;0;0;0;0;1;0;0;0;0;0
vielleicht;0;0;0;0;0;0;0;0;1;0
visionär;1;0;0;1;0;0;1;0;0;1
vorausschauend;1;0;0;1;0;0;0;0;0;0
voraussehen;1;0;0;1;0;0;0;0;1;1
vorbereitend;0;0;0;1;0;0;0;0;0;0
voreingenommen;0;1;0;0;1;1;0;0;0;0
vorgesehen;1;0;0;1;0;0;0;0;0;0
vorgewarnt;0;1;0;1;0;1;0;0;0;0
vorhersagen;0;0;0;1;0;0;0;0;0;0
vorläufig;0;0;0;1;0;0;0;0;0;0
vorschlagen;0;0;0;0;0;0;0;0;0;1
vorsichtig;1;0;0;1;0;1;0;0;0;1
vorspannen;0;1;1;0;0;0;0;0;0;0
vorsätzlich;0;1;0;0;0;1;0;0;0;0
vortäuschend;0;1;1;0;0;0;0;0;0;0
vulgär;0;1;0;0;1;0;0;0;0;0
völlig;1;0;0;0;0;0;0;0;0;1
wachsam;1;0;0;0;0;1;0;0;0;1
wachsen;1;0;0;1;0;0;1;0;0;1
wackelig;0;1;1;1;0;1;0;0;0;0
wahnhaft;0;1;1;0;0;1;0;0;0;0
wahnsinnig;0;1;1;0;0;1;0;0;0;0
wahrlich;1;0;0;0;0;0;0;0;0;1
wahrnehmen;1;0;0;0;0;0;0;0;0;1
wanken;0;1;0;0;0;1;0;0;0;0
warnen;0;1;0;1;0;1;0;0;1;1
warten;0;1;0;1;0;0;0;0;0;0
weh;0;1;1;0;0;1;0;1;0;0
wehrlos;0;1;0;0;0;1;0;1;0;0
weinend;0;0;0;0;0;0;0;1;0;0
weinerlich;0;0;0;0;1;1;0;1;0;0
weit verbreitet;0;0;0;0;0;0;0;0;0;1
weltlich;0;0;0;1;0;0;0;0;0;0
wertlos;0;1;1;0;1;0;0;1;0;0
wichtig;1;0;0;0;0;0;0;0;0;1
widerlich;0;1;1;0;1;1;0;0;0;0
widerrufen;0;1;1;0;1;1;0;1;0;0
widerspenstig;0;1;1;0;1;1;0;0;0;0
widersprechen;0;1;1;0;0;0;0;0;0;0
widerstrebend;0;1;0;0;0;1;0;0;0;0
wieder aufleben;1;1;0;1;0;1;1;0;1;0
wieder erscheinen;0;0;0;0;0;0;0;0;1;0
wiederbeleben;1;1;0;1;0;0;0;0;0;0
wiederkehrend;0;0;0;1;0;0;0;0;0;0
wiegen;0;0;0;1;0;0;0;0;0;1
wild;0;1;0;0;0;0;0;0;1;0
wimmelt;0;0;0;0;1;0;0;0;0;0
wimmern;0;0;0;0;0;1;0;1;0;0
wimpern;0;1;0;0;1;1;0;0;0;0
winden;0;1;0;0;1;0;0;0;0;0
winterhart;1;0;0;0;0;0;1;0;0;1
wirksam;1;0;0;0;0;0;0;0;0;1
wissenschaftlich;1;0;0;0;0;0;0;0;0;1
witzig;1;0;0;0;0;0;1;0;0;0
wohlhabend;1;0;0;0;0;0;1;0;0;0
wohltätig;1;0;0;1;0;0;1;0;0;1
wringen;0;0;1;0;0;0;0;0;0;0
wund;0;1;1;0;0;0;0;1;0;0
wunderbar;1;0;0;0;0;0;1;0;1;1
wunderlich;0;0;0;0;0;0;1;0;0;0
wählen;1;0;0;0;0;0;0;0;0;1
wünschenswerte;0;0;0;1;0;0;0;0;0;0
würdig;1;0;0;0;0;0;0;0;0;1
wütend;0;1;0;1;1;1;0;0;1;0
zahlungsunfähig;0;1;0;0;0;1;0;1;0;1
zauberhaft;1;0;0;1;0;0;1;0;0;0
zaubern;0;0;0;1;0;0;0;0;1;0
zensieren;0;1;1;0;1;1;0;0;0;1
zerbrechlich;0;1;0;0;0;1;0;1;0;0
zerbröckelnd;0;1;0;0;0;0;0;1;0;0
zerdrückt;0;1;1;0;1;1;0;1;0;0
zerfallen;0;1;0;0;1;1;0;1;0;0
zerkleinernd;0;1;1;0;1;1;0;0;0;0
zerlegt;0;0;0;0;0;0;0;1;0;0
zerschlagen;0;1;0;0;0;1;0;1;0;0
zerschmettern;0;1;1;0;0;1;0;1;1;0
zersetzen;0;0;0;0;1;0;0;0;0;0
zerstreuen;0;1;0;0;0;0;0;1;0;0
zerstören;0;1;1;0;0;0;0;1;0;0
zerstörend;0;1;1;0;0;1;0;1;0;0
zerstört;0;1;1;0;0;1;0;1;0;0
ziemlich;1;0;0;1;0;0;1;0;0;1
zimperlich;0;1;0;0;1;1;0;0;0;0
zischen;0;1;1;0;0;1;0;0;0;0
zivilisiert;1;0;0;0;0;0;1;0;0;1
zu Unrecht;0;1;1;0;0;1;0;1;0;0
zu Verfügung stellen;1;0;0;0;0;0;0;0;0;1
zucken;0;1;0;1;1;1;0;1;1;0
zufrieden;1;0;0;0;0;0;1;0;0;0
zufällig;0;0;0;0;0;0;0;0;1;0
zufügen;0;1;1;0;0;1;0;1;0;0
zulässig;1;0;0;0;0;0;0;0;0;1
zunichte;0;1;0;0;0;0;0;0;1;0
zurückhalten;0;1;1;0;0;1;0;0;0;0
zurücklehnen;1;0;0;0;0;0;0;0;0;1
zurückschlagen;0;1;1;0;0;0;0;0;0;0
zurücktreten;0;1;1;0;1;1;0;1;0;0
zurückzahlen;1;0;1;1;0;0;1;0;0;1
zusammenarbeiten;1;0;0;0;0;0;0;0;0;1
zusammenhängend;1;0;0;0;0;0;0;0;0;1
zusammenzucken;0;1;1;0;1;1;0;1;0;0
zuschlagen;0;1;1;0;0;1;0;0;1;0
zustimmen;1;0;0;0;0;0;0;0;0;1
zuverlässig;1;0;0;0;0;0;0;0;0;1
zuversichtlich;1;0;0;0;0;0;1;0;0;1
zweckmäßig;1;0;0;0;0;0;1;0;0;1
zweifelhaft;0;1;0;0;0;1;0;0;0;1
zweifellos;1;0;0;0;0;0;0;0;0;1
zwergenhaft;0;1;0;0;0;1;0;1;0;0
zwingen;0;1;1;0;1;1;0;0;0;0
zwitschern;1;0;0;0;0;0;1;0;0;0
zystisch;0;0;0;0;1;0;0;0;0;0
zäh;0;1;0;0;0;0;0;1;0;0
zärtlich;1;0;0;0;0;0;1;0;0;1
Älteste;1;0;0;0;0;0;0;0;0;1
Ängstlich;0;1;0;1;0;1;0;0;0;0
Ärger;0;1;1;0;1;0;0;0;0;0
Ästhetik;1;0;0;0;0;0;1;0;0;0
Öffentlichkeit;1;0;0;1;0;0;0;0;0;0
Übelkeit;0;1;0;0;1;0;0;0;0;0
Übereinstimmung;1;0;0;0;0;0;0;0;0;1
Überfall;0;1;1;0;0;1;0;0;1;0
Überführung;0;0;0;0;0;0;0;0;0;1
Übergabe;0;1;0;0;0;0;0;1;0;0
Übergangs;0;0;0;1;0;0;0;0;0;0
Übergewicht;0;0;0;0;0;0;0;0;0;1
Überlast;0;1;0;0;0;0;0;1;0;0
Überläufer;1;1;0;1;0;1;1;0;0;1
Übermensch;1;0;0;0;0;0;1;0;0;1
Überprüfung;1;0;0;0;0;0;0;0;0;1
Überraschung;1;0;0;0;0;1;1;0;1;0
Überreste;1;1;0;0;1;1;0;0;0;1
Überschwang;1;0;0;0;0;0;1;0;0;0
Übersetzung;0;0;0;0;0;0;0;0;0;1
Überwachung;0;0;0;0;0;1;0;0;0;0
ähnlich;0;0;0;0;0;0;0;0;0;1
älter;0;0;0;0;0;0;0;1;0;0
ältere;1;0;0;0;0;0;0;0;0;1
ändern;0;0;0;0;0;0;0;0;1;0
ängstlich;0;1;0;0;0;1;0;1;1;0
ätherisch;0;0;0;0;0;1;0;0;0;0
ätzend;0;1;0;0;0;1;0;0;0;0
übel;0;1;0;0;1;0;0;1;0;0
überfällig;0;1;0;1;0;0;0;1;1;0
überführen;0;1;1;0;1;1;0;1;0;0
überglücklich;1;0;0;0;0;0;1;0;0;0
überraschend;0;0;0;0;0;0;0;0;1;0
überraschenderweise;0;0;0;1;0;0;0;0;1;0
überrascht;0;0;0;0;0;0;0;0;1;0
überschreiten;1;0;0;1;0;0;1;0;0;0
überschätzen;0;0;0;0;0;0;0;0;1;0
überteuert;0;1;1;0;1;0;0;1;0;0
übertreffen;1;0;0;1;0;0;1;0;1;1
übertreiben;0;1;1;0;0;0;0;0;0;0
übertrumpfen;1;0;0;1;0;0;0;0;0;0
überwältigend;0;1;1;0;0;1;0;0;0;0
überwältigt;0;1;0;0;0;0;0;1;0;0
überzeugen;1;0;0;1;0;0;0;0;0;1
überzeugt;0;0;0;0;0;0;0;0;0;1
üppig;1;0;0;1;0;0;1;0;0;0
